Is fork;Commits behind;Commits ahead;Pull requests external
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;2;0;0
True;2;0;0
True;2;0;0
True;2;0;0
True;2;0;0
True;2;0;0
True;2;0;0
True;2;0;0
True;2;0;0
True;2;0;0
True;2;1;0
True;2;0;0
True;2;1;0
True;2;15;10
True;2;5;3
True;2;0;0
True;2;0;0
True;4;0;0
True;4;0;0
True;4;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;0;0
True;5;1;0
True;6;0;0
True;6;0;0
True;8;0;0
True;8;0;0
True;8;0;0
True;8;0;0
True;8;0;0
True;8;0;0
True;8;0;0
True;8;0;0
True;8;0;0
True;8;0;0
True;8;0;0
True;8;0;0
True;8;0;0
True;8;1;0
True;8;1;0
True;8;1;0
True;8;0;0
True;8;0;0
True;10;0;0
True;5;0;2
True;10;0;1
True;10;0;0
True;10;0;0
True;10;3;0
True;11;0;0
True;11;0;0
True;11;0;0
True;11;0;0
True;11;0;0
True;11;0;0
True;11;0;0
True;11;0;0
True;12;0;0
True;12;0;0
True;12;0;0
True;12;0;0
True;12;0;0
True;12;0;0
True;14;0;0
True;33;21;0
True;14;0;0
True;18;0;0
True;18;0;0
True;29;0;0
True;30;0;0
True;33;0;0
True;33;0;0
True;33;0;0
True;33;0;0
True;37;0;0
True;37;0;0
True;5;1;1
True;37;0;0
True;37;0;0
True;40;0;0
True;40;0;0
True;40;0;0
True;40;0;0
True;40;0;0
True;40;0;0
True;40;0;0
True;40;0;0
True;40;0;0
True;44;0;0
True;44;0;0
True;44;0;0
True;44;0;0
True;44;0;0
True;44;0;0
True;44;0;0
True;44;0;0
True;44;0;0
True;44;0;0
True;45;0;0
True;48;0;0
True;48;0;0
True;52;0;0
True;52;0;0
True;56;0;0
True;63;1;0
True;69;0;0
True;69;0;0
True;80;0;0
True;96;0;0
True;25;0;0
True;0;0;0
True;0;0;0
True;20;0;0
True;16;11;0
True;0;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;5;0;0
True;5;0;0
True;43;0;0
True;22;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;0;0;0
True;43;0;0
True;64;0;0
True;0;0;0
True;0;0;0
True;0;316;35
True;0;0;0
True;0;0;0
True;9;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;14;0;0
True;22;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;6;0;0
True;0;0;0
True;14;0;0
True;0;0;0
True;0;3;0
True;41;0;0
True;83;0;0
True;96;0;0
True;86;0;0
True;86;0;0
True;172;0;0
True;314;0;0
True;314;0;0
True;314;0;0
True;349;0;0
True;349;0;0
True;349;0;0
True;349;0;0
True;349;0;0
True;349;0;0
True;359;4;0
True;360;1;0
True;359;6;0
True;379;2;0
True;379;1;0
True;379;2;0
True;380;3;0
True;380;0;0
True;379;3;0
True;380;2;0
True;380;3;0
True;380;2;0
True;382;0;0
True;1;40;0
True;1;40;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;11;0;0
True;11;0;0
True;12;0;0
True;12;0;0
True;12;0;0
True;0;0;0
True;0;0;0
True;9;0;0
True;9;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;1;0;0
True;1;0;0
True;12;0;0
True;16;0;0
True;63;0;0
True;104;0;0
True;136;0;0
True;152;0;0
True;217;0;0
True;242;0;0
True;242;0;0
True;1;0;0
True;2;0;0
True;2;0;0
True;57;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;6;0;0
True;6;0;0
True;7;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;2;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;6;0;0
True;6;0;0
True;6;0;0
True;6;0;0
True;6;0;0
True;6;0;0
True;6;0;0
True;6;0;0
True;6;0;0
True;6;0;0
True;6;0;0
True;6;1;0
True;6;0;0
True;6;0;0
True;6;0;0
True;6;0;0
True;26;0;0
True;26;0;0
True;26;0;0
True;55;0;0
True;58;0;0
True;108;0;0
True;26;0;0
True;116;0;0
True;116;0;0
True;116;0;0
True;116;0;0
True;116;0;0
True;116;0;0
True;118;0;0
True;118;3;0
True;119;1;1
True;131;0;0
True;131;0;0
True;131;0;0
True;6;2;2
True;138;0;0
True;143;0;0
True;154;0;0
True;194;0;0
True;284;0;0
True;284;0;0
True;284;0;0
True;416;0;0
True;417;0;0
True;58;0;0
True;63;0;0
True;79;0;1
True;161;0;0
True;222;0;0
True;225;0;0
True;225;0;0
True;230;0;0
True;230;0;0
True;233;0;0
True;236;0;0
True;240;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;1;0;0
True;12;0;0
True;12;0;0
True;12;0;0
True;12;0;0
True;12;0;0
True;12;0;0
True;12;0;0
True;12;0;0
True;12;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;2;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;2;0;0
True;2;0;0
True;2;0;0
True;0;0;0
True;2;1;1
True;0;0;0
True;1;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;2;0;0
True;3;1;0
True;3;0;0
True;3;0;0
True;19;0;0
True;19;1;0
True;36;0;0
True;36;0;0
True;48;0;0
True;48;0;0
True;49;0;0
True;51;0;0
True;61;0;0
True;83;0;0
True;83;0;0
True;89;0;0
True;89;1;0
True;92;0;0
True;92;0;0
True;95;0;0
True;95;0;0
True;95;0;0
True;99;0;0
True;110;0;0
True;132;0;0
True;123;1;1
True;213;0;0
True;219;0;0
True;220;0;0
True;220;1;0
True;220;3;0
True;2;0;0
True;0;0;1
True;4;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;2;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;1;0;0
True;19;0;0
True;23;0;0
True;0;1;0
True;19;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;1;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;2;2
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;1;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;31;5
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;2;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;0;0;0
True;0;0;0
True;2;0;0
True;0;0;0
True;0;0;0
True;11;0;0
True;2;7;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;335;0;0
True;0;0;0
True;33;0;0
True;1;31;0
True;461;0;0
True;104;0;0
True;105;0;0
True;106;0;0
True;111;0;0
True;111;0;0
True;125;0;0
True;199;0;0
True;266;0;0
True;268;0;0
True;302;0;0
True;127;12;7
True;106;1;1
True;350;0;0
True;355;0;0
True;355;0;0
True;415;0;0
True;440;0;0
True;461;0;0
True;461;0;0
True;462;0;0
True;138;0;0
True;488;0;0
True;315;0;6
True;518;0;0
True;12;0;0
True;12;0;0
True;16;0;0
True;16;0;0
True;27;0;0
True;37;0;0
True;57;0;0
True;67;0;0
True;71;0;0
True;74;0;0
True;74;0;0
True;75;0;0
True;75;0;0
True;75;0;0
True;76;0;0
True;76;3;0
True;76;0;0
True;76;0;0
True;114;0;0
True;134;0;0
True;18;0;0
True;28;0;0
True;0;0;0
True;0;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;4;0;0
True;4;0;0
True;4;0;0
True;4;0;0
True;13;0;0
True;13;0;0
True;13;0;0
True;13;0;0
True;13;0;0
True;13;0;0
True;13;0;0
True;13;0;0
True;60;0;0
True;60;0;0
True;60;0;0
True;68;0;0
True;171;0;0
True;190;0;0
True;190;0;0
True;194;0;0
True;194;0;0
True;296;0;0
True;296;0;0
True;296;0;0
True;306;0;0
True;306;0;0
True;310;0;0
True;310;0;0
True;455;0;0
True;849;0;0
True;849;0;0
True;849;0;0
True;849;0;0
True;849;0;0
True;849;0;0
True;849;0;0
True;849;0;0
True;849;0;0
True;849;0;0
True;849;0;0
True;849;0;0
True;849;0;0
True;849;0;0
True;1521;0;0
True;849;0;0
True;869;0;0
True;869;0;0
True;926;0;0
True;937;0;0
True;1034;0;0
True;1034;0;0
True;1034;0;0
True;1035;0;0
True;1037;0;0
True;1056;0;0
True;1062;0;0
True;1062;0;0
True;1062;0;0
True;1128;0;0
True;1128;0;0
True;2;0;0
True;2;0;0
True;2;0;0
True;4;0;0
True;4;0;0
True;7;0;0
True;7;0;0
True;7;0;0
True;9;0;0
True;9;0;0
True;10;0;0
True;10;0;0
True;10;0;0
True;10;0;0
True;11;0;0
True;11;0;0
True;15;0;0
True;15;0;0
True;16;0;0
True;16;0;0
True;16;0;0
True;16;0;0
True;16;0;0
True;16;0;0
True;17;0;0
True;17;0;0
True;17;0;0
True;19;0;0
True;19;0;0
True;19;0;0
True;19;0;0
True;19;0;0
True;19;0;0
True;20;0;0
True;20;0;0
True;20;0;0
True;20;0;0
True;20;0;0
True;21;0;0
True;23;0;0
True;28;0;0
True;28;0;0
True;30;0;0
True;21;1;1
True;38;0;0
True;38;0;0
True;38;0;0
True;38;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;39;0;0
True;43;0;0
True;43;0;0
True;44;0;0
True;44;0;0
True;45;0;0
True;49;0;0
True;49;76;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;49;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;54;0;0
True;53;0;0
True;54;0;0
True;55;0;0
True;55;0;0
True;55;0;0
True;60;0;0
True;66;0;0
True;66;0;0
True;67;0;0
True;67;0;0
True;67;0;0
True;69;0;0
True;78;0;0
True;78;0;0
True;78;0;0
True;78;0;0
True;80;1;1
True;80;0;0
True;80;0;0
True;80;1;0
True;80;0;0
True;80;0;0
True;80;0;0
True;80;0;0
True;0;0;0
True;0;0;0
True;1;0;1
True;7;0;0
True;12;0;0
True;46;0;0
True;77;0;0
True;78;0;0
True;81;0;0
True;95;0;0
True;106;0;0
True;116;0;0
True;157;4;0
True;184;0;0
True;242;0;0
True;251;0;0
True;268;0;0
True;276;1;0
True;110;0;0
True;157;0;0
True;92;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;10;0;0
True;10;0;1
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;20;0;0
True;20;0;0
True;22;0;0
True;26;0;0
True;26;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;32;0;0
True;32;0;0
True;32;0;0
True;32;0;0
True;32;0;0
True;32;0;0
True;27;0;0
True;36;0;0
True;63;0;0
True;63;0;0
True;64;0;0
True;68;0;0
True;68;0;0
True;68;0;0
True;68;0;0
True;68;0;0
True;73;0;0
True;73;0;0
True;73;0;0
True;73;0;0
True;73;0;0
True;75;0;0
True;75;0;0
True;83;0;0
True;93;0;0
True;99;0;0
True;99;0;0
True;99;0;0
True;100;0;0
True;104;0;0
True;104;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;158;0;0
True;169;0;0
True;169;0;0
True;182;0;0
True;198;0;0
True;198;0;0
True;198;0;0
True;198;0;0
True;2;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;2;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;2;0;0
True;2;0;0
True;2;0;0
True;2;0;0
True;7;0;0
True;7;0;0
True;7;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;27;0;0
True;31;0;0
True;31;0;0
True;31;0;0
True;32;0;0
True;19;0;0
True;0;0;0
True;1;0;0
True;3;0;0
True;3;0;0
True;4;4;0
True;0;0;0
True;153;0;0
True;0;138;0
True;0;0;0
True;1;0;0
True;1;0;0
True;1;0;0
True;15;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;1;0
True;0;0;0
True;0;0;0
True;0;1;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;4;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;1;5;1
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;9;0;0
True;7;3;2
True;9;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;2;0;0
True;0;0;0
True;3;0;0
True;3;0;0
True;23;0;0
True;25;0;0
True;26;0;0
True;26;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;6;0;0
True;0;1;0
True;6;0;0
True;4;132;65
True;30;0;0
True;30;0;0
True;30;0;0
True;51;1;1
True;91;0;0
True;96;1;0
True;116;0;0
True;119;39;7
True;68;1;0
True;0;0;0
True;20;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;5;0;0
True;5;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;0;0;0
True;17;6;0
True;17;5;0
True;17;5;0
True;690;460;0
True;690;460;0
True;690;458;0
True;690;458;0
True;690;454;0
True;690;452;0
True;690;448;0
True;690;448;0
True;690;448;0
True;690;448;0
True;690;448;0
True;690;448;0
True;690;447;0
True;690;447;0
True;690;445;0
True;690;445;0
True;690;445;0
True;690;445;0
True;690;445;0
True;690;444;0
True;690;444;0
True;690;444;0
True;690;444;0
True;690;444;0
True;690;436;0
True;690;436;0
True;690;436;0
True;690;434;0
True;690;434;0
True;690;434;0
True;690;433;0
True;690;433;0
True;690;426;0
True;690;423;0
True;690;423;0
True;690;423;0
True;690;423;0
True;690;423;0
True;690;423;0
True;690;423;0
True;690;423;0
True;690;423;0
True;690;423;0
True;690;423;0
True;690;423;0
True;690;422;0
True;690;420;0
True;690;420;0
True;690;448;0
True;690;414;0
True;690;410;0
True;690;437;3
True;690;400;0
True;690;400;0
True;690;400;0
True;690;400;0
True;690;395;0
True;690;394;0
True;690;394;0
True;690;394;0
True;690;160;1
True;690;396;1
True;690;207;17
True;690;160;0
True;690;160;0
True;690;153;0
True;690;153;0
True;690;153;0
True;690;153;0
True;690;151;0
True;690;145;0
True;690;145;0
True;690;145;0
True;690;145;0
True;690;145;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;140;0
True;690;139;0
True;690;139;0
True;690;137;0
True;690;137;0
True;690;137;0
True;690;137;0
True;690;137;0
True;690;135;0
True;690;135;0
True;690;135;0
True;690;135;0
True;690;135;0
True;690;135;0
True;690;135;0
True;690;131;0
True;690;131;0
True;690;131;0
True;690;131;0
True;690;131;0
True;690;131;0
True;690;131;0
True;690;131;0
True;690;131;0
True;690;140;0
True;690;131;0
True;690;131;0
True;690;129;0
True;690;100;0
True;690;97;0
True;690;93;0
True;690;91;0
True;690;82;0
True;690;76;0
True;690;76;0
True;690;74;0
True;690;74;0
True;690;53;0
True;690;53;0
True;690;50;0
True;690;50;0
True;690;44;0
True;690;50;0
True;690;41;0
True;690;41;0
True;690;28;0
True;690;24;0
True;690;91;0
True;690;147;2
True;697;0;0
True;690;80;0
True;696;1;1
True;745;0;0
True;757;0;0
True;769;0;0
True;957;0;0
True;1000;0;0
True;1;0;0
True;1;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;0;0;0
True;14;0;0
True;14;0;0
True;4;0;0
True;0;0;0
True;0;0;0
True;9;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;1;0
True;3;0;0
True;3;1;1
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;0;0;1
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;
True;3;0;
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;0;0;1
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;5;270;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;1
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;1;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;17;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;1;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;0;0;1
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
True;3;0;0
